billboard,billboard_year,billboard_month,peak_position,weeks_on_chart,artist,feat_artist,artist_uri,artist_popularity,artist_followers,song,track_uri,track_popularity,album_name,release_year,release_month,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,major_label,genre_pop,genre_screen,genre_hiphop,genre_punk,genre_blues,genre_country,genre_rnb,genre_rock,genre_latin,genre_dance,genre_indie,genre_elect,genre_gospel,genre_chill
1,2014,5,9,20,Michael Jackson,Justin Timberlake,3fMbdgg4jU18AjLCKBhRSm,80,23079413,Love Never Felt So Good,48td6xvpokdYwvbl3JIiXP,69,XSCAPE,2014,5,246026,0.775,0.719,7,-6.212,0,0.0435,0.132,1.79E-06,0.0662,0.712,117.513,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2014,6,45,1,Michael Jackson,-,3fMbdgg4jU18AjLCKBhRSm,80,23079413,Slave To The Rhythm,4h5KB1btt2aZBq9EJHmWF4,52,XSCAPE,2014,5,255986,0.739,0.96,1,-2.293,1,0.0581,0.146,3.68E-05,0.38,0.722,125.02,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2018,11,4,21,Michael Jackson,-,3fMbdgg4jU18AjLCKBhRSm,80,23079413,Thriller,7azo4rpSUh8nXgtonC6Pkq,67,Scream,2017,9,358053,0.764,0.887,11,-3.726,1,0.0744,0.0816,0.00011,0.847,0.72,118.427,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2008,2,81,3,Michael Jackson,Akon,3fMbdgg4jU18AjLCKBhRSm,80,23079413,Wanna Be Startin' Somethin' 2008,15A3uqmUTxJ1KJGfAdiywb,42,Thriller 25 Super Deluxe Edition,1982,11,254120,0.82,0.952,5,-4.778,1,0.0723,0.117,0.000258,0.106,0.36,121.949,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,Michael Kiwanuka,-,0bzfPKdbXL5ezYW2z3UGQj,62,1229568,One More Night,0f2zcrhhHT59aIGQvRlTZ1,60,Love & Hate,2016,7,233413,0.684,0.764,6,-5.342,0,0.0254,0.0129,0.000171,0.141,0.944,107.806,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,Michael Learns To Rock,-,7zMVPOJPs5jgU8NorRxqJe,60,1000491,Complicated Heart - 2014 Remastered Version,1v0lDRJHo9mptTxoGFCQ7Y,0,25,2014,10,267000,0.781,0.484,7,-10.302,1,0.0266,0.406,3.36E-05,0.0949,0.788,100.066,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Michael Learns To Rock,-,7zMVPOJPs5jgU8NorRxqJe,60,1000491,Out of the Blue - 2014 Remastered Version,4N73fgEEennudER9hXnHOI,0,25,2014,10,241000,0.614,0.399,11,-9.719,1,0.0237,0.235,0,0.0901,0.352,80.091,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Michael Learns To Rock,-,7zMVPOJPs5jgU8NorRxqJe,60,1000491,Sleeping Child - 2014 Remastered Version,65PbE3qfKElGTcweQMmbzf,0,25,2014,10,216000,0.744,0.51,2,-11.366,1,0.0248,0.0736,0,0.063,0.904,92.939,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Michael Learns To Rock,-,7zMVPOJPs5jgU8NorRxqJe,60,999821,That's Why (You Go Away),4qg1esFGKNCCRYGVVNrIin,0,25,2014,10,254000,0.639,0.376,7,-11.203,1,0.0264,0.331,0,0.0866,0.336,126.998,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Michael Mind,-,2e6EM8KHMKEZfQRHkmo1rA,29,7464,Don't Walk Away - Radio Edit,1AjMPcCozc1lWAkgnT2Vot,3,Don't Walk Away,2008,3,204138,0.72,0.696,2,-8.012,0,0.042,0.011,0.0052,0.148,0.373,129.965,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,Michael Mind,-,2e6EM8KHMKEZfQRHkmo1rA,29,7464,Love's Gonna Get You - Ron Rockwell Remix,0FkJJ4aMZjv2e5bA0e92cv,0,Love's Gonna Get You,2009,6,355915,0.707,0.822,7,-7.626,1,0.0656,0.000168,0.107,0.423,0.773,128,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,Michael Mind,-,2e6EM8KHMKEZfQRHkmo1rA,29,7464,"Two, Three, Four (Elektro Mix)",7qDz6mBwymAFci5Fqe10oA,6,"Two, Three, Four",2008,4,366864,0.749,0.816,6,-5.802,0,0.0495,0.000104,0.567,0.0404,0.537,127.987,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2015,6,55,14,Michael Ray,-,6ghiFYcwn2Vzl6K50U0UPz,56,413664,Kiss You In The Morning,6jRcSR1kOPWJYisvkFfjUV,51,Michael Ray,2015,8,181400,0.557,0.909,11,-3.405,1,0.0423,0.00769,0,0.317,0.857,152.13,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1,2019,3,67,9,Michael Ray,-,6ghiFYcwn2Vzl6K50U0UPz,56,413664,One That Got Away,2TLDilmv1UmRTfyb7f2Hrx,53,Amos,2018,6,218733,0.565,0.825,10,-4.245,1,0.0417,0.00303,0,0.0779,0.609,160.003,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1,2017,1,54,16,Michael Ray,-,6ghiFYcwn2Vzl6K50U0UPz,56,413664,Think A Little Less,4JjIIBNoho0V2gZjH4nEzR,56,Michael Ray,2015,8,176986,0.521,0.805,9,-4.481,1,0.0289,0.124,0.000219,0.33,0.527,141.967,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1,2022,1,37,20,Michael Ray,-,6ghiFYcwn2Vzl6K50U0UPz,56,413664,Whiskey And Rain,1tf4Bfk8JIKryLpWYRvyiI,68,Whiskey And Rain,2020,9,206506,0.653,0.623,8,-4.56,1,0.0244,0.508,3.32E-06,0.285,0.718,100.021,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,Michael Schenker Group,-,5uSY4FF3dZMCVSkZslKCHi,43,165962,Armed And Ready,6q5vdf6Mfkk0eETYzmgokj,0,The Best Of The Michael Schenker Group ('80-'84),2008,9,248333,0.33,0.963,9,-5.509,1,0.106,0.00388,0.00714,0.0793,0.734,171.59,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,Michael Schulte,-,21aa4pj9BvbFB2iT8kRpnq,61,266624,You Said You'd Grow Old With Me,41WTP0gosjYD74B06uS2tL,65,Wide Awake,2012,9,224743,0.531,0.347,0,-7.044,1,0.0345,0.905,0,0.0935,0.289,114.441,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,Michael Shynes,-,1hoLjrdiXJoP9abACQNgx3,50,10899,Hell To Pay,21GnAFVEy4ed52JKjrg840,0,Hell To Pay,2019,11,230800,0.619,0.35,4,-10.625,0,0.0314,0.0343,0.0127,0.116,0.0695,74.969,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2012,4,81,12,Michel Telo,-,1sDVuztNhGcetCLChkleDA,57,3036544,Ai Se Eu Te Pego,46aIq2GKW7Vr6i4g2Vvycd,65,Na Balada (Ao Vivo),2011,8,44794,0.65,0.947,11,-5.326,1,0.0717,0.222,0,0.979,0.694,96.035,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2009,8,93,1,Michelle Branch,-,5rScKX1Sh1U67meeUyTGwk,56,554727,Sooner Or Later,1r8kvW5Sax4ZsXfRkwM27z,35,Everything Comes and Goes,2009,6,187106,0.685,0.759,7,-3.114,1,0.0288,0.13,0,0.12,0.757,116.201,4,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1,2013,6,85,1,Michelle Chamuel,-,6AXr7aXrJYFI3XjslAWDPY,11,6587,I Knew You Were Trouble,0GrAOvAXTH1EHMHV4ZSjgV,10,The Complete Season 4 Collection (The Voice Performance),2013,6,206306,0.598,0.586,1,-4.945,1,0.0463,0.0418,0,0.0918,0.715,77.055,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2013,7,92,1,Michelle Chamuel,-,6AXr7aXrJYFI3XjslAWDPY,11,6587,Why,0eRdvRqJTPGZmdFftzF6Sx,5,The Complete Season 4 Collection (The Voice Performance),2013,6,196586,0.517,0.572,0,-5.329,1,0.0263,0.0118,0,0.0733,0.08,93.969,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,Michelle Williams,-,6t7nbFAc2dUa7oNu7kBOui,45,207720,Love Thang,1JW1HkmhfAqtohhvOioLMB,0,Gospelflava.com Presents Something On The Inside,2010,10,279146,0.726,0.543,6,-5.844,1,0.0443,0.264,0,0.0797,0.599,119.825,4,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0,Mick Harvey,-,5RyAbJ3y4yw8EbDcRblB8S,35,26366,Cargo Cult,7sYMg9phXqdP8L9nPjFZIu,0,Intoxicated Women,2017,1,410717,0.297,0.709,2,-7.417,1,0.0602,0.00239,0.297,0.149,0.28,151.805,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,Mick Jenkins,-,1FvjvACFvko2Z91IvDljrx,60,539621,Carefree,5CTaFr3yPs4SEtCMt70Hfv,46,Carefree,2020,1,190116,0.873,0.457,11,-11.558,1,0.0451,0.288,1.12E-06,0.093,0.74,137.543,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,Middle Class Rut,-,1jl7jCbWw8fQApXAgP7vQN,35,31780,Lifelong Dayshift,14no1rD0brutYOOJq8h0fe,0,No Name No Color,2010,10,267906,0.424,0.979,11,-2.843,1,0.0805,0.00158,7.45E-06,0.281,0.28,165.921,4,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,2019,1,63,9,Midland,-,1DTZRmlVZBxx2wRQBtx6yi,62,220912,Burn Out,7yrJnekdlwWARt5lmVqJ6L,62,On The Rocks,2017,9,44826,0.671,0.724,7,-5.61,1,0.0244,0.292,0,0.231,0.801,99.976,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2017,10,45,20,Midland,-,1DTZRmlVZBxx2wRQBtx6yi,62,221112,Drinkin' Problem,2qcHhMi1MQBDEtzy8p4tRR,53,On The Rocks (Big Machine Radio Release Special),2017,9,221466,0.622,0.763,9,-6.4,1,0.0263,0.055,8.91E-06,0.315,0.621,102,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,Midnght,-,4Z69JUKrInrbaUluMFlZWp,16,694,Dancing Through the Night,7INfYwbvv3gvkknVh7KTwv,0,Dancing Through the Night,2019,2,160000,0.671,0.666,10,-7.794,0,0.0452,0.186,0.000328,0.429,0.33,104.999,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,Midnght,-,4Z69JUKrInrbaUluMFlZWp,16,694,Hit and Run,5GoYN20kgpNbgl5IFf8WHx,0,Hit and Run,2019,5,172203,0.775,0.436,1,-10.914,1,0.0795,0.117,2.52E-05,0.126,0.517,115.024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,Midnight Kids,-,5w39eY1aNDybnDGTNgVt3r,48,35283,Find Our Way,6y67LQI1ClG9nJlvpEuqUt,0,Find Our Way,2018,6,206608,0.535,0.615,11,-5.445,1,0.0296,0.276,0,0.0966,0.377,115.048,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,Midnight Kids,-,5w39eY1aNDybnDGTNgVt3r,48,35283,Find Our Way - Feenixpawl Remix,4XzdxE1HXwogDM3MJMR3xr,32,Find Our Way (Remixes),2019,1,268124,0.617,0.756,11,-5.611,1,0.0441,0.203,1.09E-05,0.072,0.571,127.961,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,2018,2,85,1,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12398009,Auto Pilot,4Kw3CztmD15X1QGDnnHmLD,45,Culture II,2018,1,44587,0.928,0.721,11,-5.774,1,0.15,0.0714,0,0.225,0.254,129.997,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2021,6,27,2,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12398009,Avalanche,0ah0s08IdRiaxC4wHmN2MD,49,Avalanche,2021,6,44722,0.917,0.623,1,-8.231,1,0.135,0.0985,0,0.0833,0.687,126.063,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2017,1,1,36,Migos,Lil Uzi Vert,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Bad And Boujee,4Km5HrUvYTaSUfiSGPJeQR,54,Culture,2017,4,343150,0.926,0.666,11,-5.314,1,0.244,0.0611,0,0.123,0.168,127.079,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2018,2,48,2,Migos,21 Savage,6oMuImdp5ZcFhWP0ESe6mG,77,12398009,BBO (Bad Bitches Only),4BHzHISX21PYwGXiBEUQ70,61,Culture II,2018,1,44587,0.808,0.771,4,-5.719,0,0.0645,0.0413,1.29E-06,0.18,0.471,161.94,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Birds,37AJxyHmL3ShqtPnkpbbDN,18,No Label II,2014,6,278608,0.84,0.561,1,-8.259,1,0.206,0.0896,0,0.362,0.284,132,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Brown Paper Bag,5wihevBA7MO9PNYyWyTfkh,32,Culture,2017,4,211244,0.907,0.489,8,-5.79,1,0.158,0.0477,0,0.115,0.252,136.982,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2017,2,62,1,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Call Casting,0jOfl1nZf6sVBTG08Q4brn,31,Culture,2017,4,232705,0.852,0.727,1,-4.851,1,0.267,0.0962,0,0.154,0.496,130.015,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2018,2,96,1,Migos,Gucci Mane,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,CC,35ffVv9x4mtzBh5rF1K9sP,45,Culture II,2018,1,259340,0.85,0.731,9,-6.705,0,0.193,0.231,0,0.0886,0.822,134.009,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2017,2,93,1,Migos,DJ Khaled,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Culture,4oLuMvGQ4WJfU2s4OM6nfE,27,Culture,2017,4,153557,0.825,0.7,11,-5.099,0,0.243,0.0379,0,0.139,0.317,132.994,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2017,12,82,1,Migos,Marshmello,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Danger,0nhVrTiCGiGRCoZOJiWzm1,64,Danger (with Migos & Marshmello) [From Bright: The Album],2017,12,214586,0.814,0.743,9,-2.968,1,0.159,0.152,0,0.163,0.367,107.996,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,Migos,2 Chainz,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Deadz,4AlrLQ2RMxOwz1gTTkb4vQ,42,Culture,2017,4,274096,0.862,0.785,8,-3.571,1,0.233,0.162,0,0.129,0.373,123.011,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2018,2,87,1,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Emoji A Chain,0G9rmRmQDFk9O2tzZLyRkc,48,Culture II,2018,1,315185,0.894,0.324,1,-8.24,1,0.179,0.0399,0,0.126,0.407,139.972,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2014,10,69,16,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Fight Night,2n5gVJ9fzeX2SSWlLQuyS9,48,No Label II,2014,6,216247,0.874,0.706,1,-5.132,1,0.207,0.182,0,0.334,0.895,89.961,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Flooded,7eTyfz4GA647lpSA3PCRyl,43,Culture II,2018,1,270212,0.953,0.511,10,-6.208,0,0.401,0.00742,1.73E-06,0.118,0.33,135.067,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2020,2,48,1,Migos,"Young Thug, Travis Scott",6oMuImdp5ZcFhWP0ESe6mG,77,12398009,g n f (Give No Fxk),6ZelF5APDN5r6XnFqcnvWR,54,Give No Fxk,2020,2,44606,0.904,0.627,1,-5.608,1,0.222,0.0303,5.68E-06,0.0923,0.236,145.976,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2018,2,73,1,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Gang Gang,6RKkHI2fkmgZq7uQPPav8f,55,Culture II,2018,1,181318,0.731,0.627,2,-9.76,1,0.0754,0.261,0,0.112,0.5,90.03,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2017,2,72,1,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Get Right Witcha,76Y0gxtTxN0FyDCYh5qYQj,43,Culture,2017,4,257545,0.95,0.743,10,-5.861,0,0.238,0.0646,1.11E-05,0.103,0.619,136.983,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2014,10,79,8,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Handsome And Wealthy,61zTSexBvC42Db8jxMHuKx,37,No Label II,2014,6,210556,0.859,0.665,11,-2.907,0,0.102,0.00348,0,0.094,0.236,145.913,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2021,6,15,4,Migos,Drake,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Having Our Way,2NM0qHzx4Ohy8iXHEEgwlO,66,Culture III,2021,6,278191,0.927,0.538,1,-3.917,1,0.116,0.0312,0,0.0945,0.221,125.983,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2018,2,83,1,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Higher We Go (Intro),43dOwOq0mB4i6j4SpcSkqC,48,Culture II,2018,1,255849,0.825,0.547,8,-3.938,1,0.0859,0.0936,0,0.22,0.184,152.007,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2017,2,58,2,Migos,Travis Scott,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Kelly Price,204U3zjm9kkzX25Pr4Rdld,43,Culture,2017,4,363934,0.745,0.686,4,-5.7,0,0.0313,0.528,0,0.176,0.437,121.978,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2016,3,87,1,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Look At My Dab,20n5AhSbetBMt6Xbrm4fa7,18,Look At My Dab,2015,10,217226,0.841,0.611,10,-3.943,1,0.175,0.0568,0,0.47,0.391,137.048,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2021,6,65,1,Migos,Polo G,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Malibu,3v1zVVdzNVNt7vmI9VG2gq,60,Culture III,2021,6,248651,0.831,0.719,10,-6.836,1,0.235,0.514,0,0.0675,0.859,155.038,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2021,6,61,1,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Modern Day,2Igem6Q4sfvXGJ3JkG7Baw,61,Culture III,2021,6,241790,0.87,0.629,11,-7.598,0,0.279,0.173,0,0.101,0.512,134.944,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2018,1,6,22,Migos,"Nicki Minaj, Cardi B",6oMuImdp5ZcFhWP0ESe6mG,77,12402116,MotorSport,4wFjTWCunQFKtukqrNijEt,72,Culture II,2018,1,303076,0.904,0.518,2,-5.32,1,0.183,0.0305,0,0.325,0.188,137.996,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Movin' Too Fast,5B3I6RdYli0nmeS5IR4CcB,46,Culture II,2018,1,263983,0.873,0.568,11,-7.264,1,0.198,0.148,0,0.0789,0.159,131.076,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2018,2,36,15,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Narcos,0wbnC9AUenxp613TYaJsGK,72,Culture II,2018,1,255378,0.936,0.585,0,-6.914,1,0.125,0.0142,0,0.132,0.242,124.991,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2020,6,62,15,Migos,YoungBoy Never Broke Again,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Need It,6mtjo5kIHKlboGE84lf1FJ,69,Need It,2020,5,195680,0.852,0.745,11,-3.667,0,0.171,0.0313,0,0.0824,0.897,148.007,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2018,2,52,5,Migos,Post Malone,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Notice Me,3OnOomd79OjqSYHchCQ6ht,69,Culture II,2018,1,233880,0.793,0.344,6,-9.757,1,0.357,0.112,1.68E-06,0.15,0.45,166.105,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Open It Up,6iq4lMooC2s4RkJpcDNFsW,0,Culture II,2018,1,245797,0.762,0.854,10,-3.88,0,0.0609,0.261,0,0.435,0.451,124.996,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Pipe It Up,6eBrlbv2HMYcldwjoMWIrC,33,Yung Rich Nation,2015,7,206266,0.92,0.731,4,-4.996,0,0.274,0.18,0,0.121,0.472,132.086,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2017,2,29,21,Migos,Gucci Mane,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Slippery,6p8NuHm8uCGnn2Dtbtf7zE,51,Culture,2017,4,304041,0.92,0.675,1,-5.661,0,0.263,0.307,0,0.104,0.749,141.967,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2018,1,8,21,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Stir Fry,2UVbBKQOdFAekPTRsnkzcf,78,Culture II,2018,1,190288,0.817,0.816,2,-5.402,1,0.269,0.00263,0,0.159,0.508,181.982,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2021,5,23,14,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Straightenin,3X2r2CnHOJeV5YekPTgBnK,65,Straightenin,2021,5,255532,0.847,0.629,9,-5.81,1,0.102,0.0318,0,0.152,0.109,135.976,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2018,2,53,1,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Supastars,7yt6eiZQCkVFEzwGp4Pbor,51,Culture II,2018,1,293137,0.782,0.686,1,-4.383,1,0.0594,0.253,0,0.08,0.334,75.948,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2017,2,19,25,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,T-Shirt,7KOlJ92bu51cltsD9KU5I7,47,Culture,2017,4,242407,0.865,0.687,10,-3.744,0,0.217,0.242,0,0.158,0.486,139.023,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2021,6,71,1,Migos,Cardi B,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Type Shit,4N4wemxs9Em6nJ5kXTjEsS,55,Culture III,2021,6,189511,0.772,0.535,1,-7.41,1,0.231,0.038,1.24E-06,0.161,0.207,76.065,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2013,9,99,1,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Versace,0XGLsSU6wtfnKXiMNvQr61,58,Versace,2013,10,246047,0.845,0.705,6,-4.271,0,0.243,0.0218,0,0.339,0.334,132.05,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2018,2,10,22,Migos,Drake,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Walk It Talk It,6n4U3TlzUGhdSFbUUhTvLP,75,Culture II,2018,1,276147,0.907,0.633,2,-5.145,1,0.184,0.0876,2.60E-06,0.106,0.395,145.914,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2018,2,64,1,Migos,"Travis Scott, Ty Dolla $ign, Big Sean",6oMuImdp5ZcFhWP0ESe6mG,77,12402116,White Sand,2KokOIKdw4zZutDil85Ugh,56,Culture II,2018,1,202834,0.827,0.591,5,-7.504,0,0.0744,0.0307,0,0.273,0.402,142.113,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,Migos,-,6oMuImdp5ZcFhWP0ESe6mG,77,12402116,Work Hard,5UzUZULhZL8bW4BqI1ZNOF,46,Culture II,2018,1,317880,0.799,0.673,8,-5.076,0,0.0572,0.0439,0,0.133,0.33,147.98,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2013,1,17,33,Miguel,-,360IAlyVv4PCEVjgyMZrxK,76,4048946,Adorn,25cUhiAod71TIQSNicOaW3,67,Kaleidoscope Dream,2012,9,44832,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07E-05,0.187,0.235,179.063,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,2011,1,58,14,Miguel,J. Cole,360IAlyVv4PCEVjgyMZrxK,76,4048946,All I Want Is You,5VA4Ispp52EA1sOqzMz3Av,65,All I Want Is You,2010,11,44867,0.776,0.603,5,-5.696,1,0.0343,0.0728,6.25E-05,0.111,0.921,96.888,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,2015,5,78,3,Miguel,-,360IAlyVv4PCEVjgyMZrxK,76,4052066,Coffee,5OFKWrKbS8iTIGxgjyHDzW,51,Coffee (F***ing) (feat. Wale),2015,5,314053,0.543,0.667,8,-7.333,1,0.0633,0.0165,2.69E-05,0.15,0.196,162.067,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,Miguel,J. Cole & Salaam Remi,360IAlyVv4PCEVjgyMZrxK,76,4052066,Come Through and Chill,1m8WpLYXEiNVZchsWEcCSy,68,War & Leisure,2017,12,322000,0.461,0.653,6,-8.617,1,0.327,0.158,0,0.197,0.588,81.628,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,2013,5,69,20,Miguel,-,360IAlyVv4PCEVjgyMZrxK,76,4052066,How Many Drinks?,5ctk3VJoHoURSiwkCJn2bf,62,Kaleidoscope Dream,2012,9,272986,0.379,0.608,0,-7.011,0,0.134,0.00311,0.000614,0.248,0.241,81.822,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,Miguel,-,360IAlyVv4PCEVjgyMZrxK,76,4052066,Now,5XN9jwDlXAZ8j5nMcK7S1d,41,War & Leisure,2017,12,249640,0.451,0.518,0,-9.149,1,0.116,0.716,0,0.102,0.411,111.827,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
